date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered
2020-09-17,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4229,224,,,,,,,,,,,,44,,,,0.048,,13.6,,1.03,0.23,,,,2,,,0,
2020-09-18,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4265,224,,,,,,,,,,,,36,,,,0.044,,13.1,,1.01,0.22,,,,2,,,0,
2020-09-19,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4288,224,,,,,,,,,,,,23,,,,0.042,,12.4,,0.99,0.22,,,,2,,,0,
2020-09-20,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4320,224,,,,,,,,,,,,32,,,,0.04,,12.5,,0.97,0.22,,,,2,,,0,
2020-09-21,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4337,224,,,,,,,,,,,,17,,,,0.04,,12.1,,0.96,0.23,,,,2,,,0,
2020-09-22,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4365,226,,,,,,,,,,,,28,,,,0.039,,10.3,,0.94,0.24,,,,2,,,2,
2020-09-23,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4396,226,,,,,,,,,,,,31,,,,0.04,,10.3,,0.94,0.24,,,,2,,,0,
2020-09-24,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4435,227,,,,,,,,,,,,39,,,,0.04,,10.1,,0.93,0.25,,,,2,,,1,
2020-09-25,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4466,227,,,,,,,,,,,,31,,,,0.042,,9.8,,0.93,0.25,,,,1,,,0,
2020-09-26,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4496,227,,,,,,,,,,,,30,,,,0.041,,10.2,,0.92,0.25,,,,2,,,0,
2020-09-27,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4518,227,,,,,,,,,,,,22,,,,0.04,,9.7,,0.93,0.25,,,,1,,,0,
2020-09-28,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4530,227,,,,,,,,,,,,12,,,,0.038,,9.5,,0.93,0.25,,,,1,,,0,
2020-09-29,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4567,228,,,,,,,,,,,,37,,,,0.036,,9.9,,0.93,0.26,,,,1,,,1,
2020-09-30,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4677,228,,,,,,,,,,,,,,,,0.034,,,,0.94,0.26,,,,1,,,0,
2020-10-01,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4717,229,,,,,,,,,,,,40,,,,0.035,,9.8,,0.95,0.26,,,,1,,,1,
2020-10-02,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4736,229,,,,,,,,,,,,19,,,,0.032,,9.1,,0.95,0.26,,,,1,,,0,
2020-10-03,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4779,230,,,,,,,,,,,,43,,,,0.032,,9.9,,0.96,0.26,,,,1,,,1,
2020-10-04,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4794,230,,,,,,,,,,,,15,,,,0.033,,9.5,,0.97,0.26,,,,1,,,0,
2020-10-05,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4803,230,,,,,,,,,,,,9,,,,0.033,,9.3,,0.98,0.26,,,,1,,,0,
2020-10-06,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4819,230,,,,,,,,,,,,16,,,,0.032,,8.1,,0.99,0.26,,,,1,,,0,
2020-10-07,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4837,230,,,,,,,,,,,,18,,,,0.032,,7.8,,1.0,0.26,,,,1,,,0,
2020-10-08,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4884,233,,,,,,,,,,,,47,,,,0.031,,8.2,,1.01,0.27,,,,1,,,3,
2020-10-09,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4922,233,,,,,,,,,,,,38,,,,0.033,,9.1,,1.02,0.27,,,,1,,,0,
2020-10-10,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4937,233,,,,,,,,,,,,15,,,,0.032,,7.7,,1.03,0.27,,,,1,,,0,
2020-10-11,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4979,233,,,,,,,,,,,,42,,,,0.033,,9.1,,1.04,0.26,,,,1,,,0,
2020-10-12,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,4988,234,,,,,,,,,,,,9,,,,0.034,,9.1,,1.05,0.27,,,,1,,,1,
2020-10-13,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5015,234,,,,,,,,,,,,27,,,,0.037,,9.6,,1.06,0.27,,,,1,,,0,
2020-10-14,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5050,233,,,,,,,,,,,,35,,,,0.037,,10.4,,1.07,0.26,,,,2,,,0,
2020-10-15,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5079,234,,,,,,,,,,,,29,,,,0.038,,9.6,,1.08,0.27,,,,1,,,1,
2020-10-16,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5098,234,,,,,,,,,,,,19,,,,0.039,,8.6,,1.08,0.26,,,,1,,,0,
2020-10-17,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5149,234,,,,,,,,,,,,51,,,,0.04,,10.4,,1.09,0.25,,,,2,,,0,
2020-10-18,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5186,235,,,,,,,,,,,,37,,,,0.04,,10.1,,1.1,0.24,,,,2,,,1,
2020-10-19,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5217,235,,,,,,,,,,,,31,,,,0.041,,11.2,,1.11,0.24,,,,2,,,0,
2020-10-20,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5247,236,,,,,,,,,,,,30,,,,0.041,,11.4,,1.12,0.24,,,,2,,,1,
2020-10-21,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5268,238,,,,,,,,,,,,21,,,,0.041,,10.7,,1.13,0.23,,,,2,,,2,
2020-10-22,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5312,240,,,,,,,,,,,,44,,,,0.042,,11.4,,1.14,0.22,,,,2,,,2,
2020-10-23,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5334,242,,,,,,,,,,,,22,,,,0.045,,11.6,,1.16,0.23,,,,2,,,2,
2020-10-24,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5388,242,,,,,,,,,,,,54,,,,0.049,,11.7,,1.17,0.22,,,,2,,,0,
2020-10-25,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5410,242,,,,,,,,,,,,22,,,,0.053,,11.0,,1.19,0.22,,,,2,,,0,
2020-10-26,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5442,242,,,,,,,,,,,,32,,,,0.057,,11.0,,1.2,0.22,,,,2,,,0,
2020-10-27,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5474,243,,,,,,,,,,,,32,,,,0.06,,11.1,,1.22,0.22,,,,2,,,1,
2020-10-28,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5526,246,,,,,,,,,,,,52,,,,0.064,,12.6,,1.23,0.22,,,,2,,,3,
2020-10-29,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5566,248,,,,,,,,,,,,40,,,,0.068,,12.4,,1.25,0.22,,,,2,,,2,
2020-10-30,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5557,248,,,,,,,,,,,,,,,,0.068,,,,1.26,0.22,,,,2,,,0,
2020-10-31,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5598,249,,,,,,,,,,,,41,,,,0.068,,12.5,,1.28,0.21,,,,2,,,1,
2020-11-01,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5686,250,,,,,,,,,,,,88,,,,0.066,,16.3,,1.29,0.21,,,,2,,,1,
2020-11-02,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5720,249,,,,,,,,,,,,34,,,,0.068,,16.4,,1.3,0.2,,,,2,,,0,
2020-11-03,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5785,249,,,,,,,,,,,,65,,,,0.072,,18.3,,1.3,0.19,,,,2,,,0,
2020-11-04,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5859,249,,,,,,,,,,,,74,,,,0.074,,19.5,,1.31,0.19,,,,2,,,0,
2020-11-05,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,5944,250,,,,,,,,,,,,85,,,,0.076,,22.1,,1.31,0.18,,,,2,,,1,
2020-11-06,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6015,251,,,,,,,,,,,,71,,,,0.081,,22.4,,1.3,0.18,,,,2,,,1,
2020-11-07,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6086,251,,,,,,,,,,,,71,,,,0.087,,23.9,,1.3,0.17,,,,2,,,0,
2020-11-08,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6170,251,,,,,,,,,,,,84,,,,0.093,,23.7,,1.29,0.16,,,,2,,,0,
2020-11-09,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6257,251,,,,,,,,,,,,87,,,,0.1,,26.3,,1.28,0.16,,,,3,,,0,
2020-11-10,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6372,252,,,,,,,,,,,,115,,,,0.104,,28.8,,1.27,0.15,,,,3,,,1,
2020-11-11,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6465,252,,,,,,,,,,,,93,,,,0.108,,29.7,,1.25,0.15,,,,3,,,0,
2020-11-12,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6615,252,,,,,,,,,,,,150,,,,0.11,,32.9,,1.23,0.15,,,,3,,,0,
2020-11-13,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6765,253,,,,,,,,,,,,150,,,,0.109,,36.7,,1.22,0.15,,,,3,,,1,
2020-11-14,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,6922,255,,,,,,,,,,,,157,,,,0.109,,41.0,,1.2,0.13,,,,3,,,2,
2020-11-15,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7075,255,,,,,,,,,,,,153,,,,0.109,,44.3,,1.18,0.13,,,,3,,,0,
2020-11-16,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7191,256,,,,,,,,,,,,116,,,,0.103,,45.8,,1.16,0.12,,,,3,,,1,
2020-11-17,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7328,257,,,,,,,,,,,,137,,,,0.104,,46.8,,1.14,0.12,,,,3,,,1,
2020-11-18,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7439,260,,,,,,,,,,,,111,,,,0.104,,47.7,,1.12,0.11,,,,3,,,3,
2020-11-19,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7596,263,,,,,,,,,,,,157,,,,0.108,,48.1,,1.11,0.11,,,,3,,,3,
2020-11-20,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7725,263,,,,,,,,,,,,129,,,,0.11,,47.0,,1.1,0.1,,,,3,,,0,
2020-11-21,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,7954,265,,,,,,,,,,,,229,,,,0.114,,50.6,,1.09,0.1,,,,3,,,2,
2020-11-22,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8073,266,,,,,,,,,,,,119,,,,0.116,,48.9,,1.08,0.1,,,,3,,,1,
2020-11-23,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8190,267,,,,,,,,,,,,117,,,,0.122,,48.9,,1.07,0.1,,,,3,,,1,
2020-11-24,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8296,270,,,,,,,,,,,,106,,,,0.121,,47.4,,1.07,0.1,,,,3,,,3,
2020-11-25,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8413,275,,,,,,,,,,,,117,,,,0.121,,47.7,,1.07,0.11,,,,3,,,5,
2020-11-26,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8580,276,,,,,,,,,,,,167,,,,0.121,,48.2,,1.07,0.11,,,,3,,,1,
2020-11-27,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8718,276,,,,,,,,,,,,138,,,,0.124,,48.6,,1.07,0.12,,,,3,,,0,
2020-11-28,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8772,278,,,,,,,,,,,,54,,,,0.125,,40.1,,1.08,0.12,,,,3,,,2,
2020-11-29,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,8939,281,,,,,,,,,,,,167,,,,0.123,,42.4,,1.08,0.12,,,,3,,,3,
2020-11-30,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,9060,281,,,,,,,,,,,,121,,,,0.126,,42.6,,1.08,0.13,,,,3,,,0,
2020-12-01,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,9197,285,,,,,,,,,,,,137,,,,0.134,,44.1,,1.08,0.13,,,,3,,,4,
2020-12-02,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,9338,291,,,,,,,,,,,,141,,,,0.15,,45.3,,1.08,0.13,,,,3,,,6,
2020-12-03,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,9554,295,,,,,,,,,,,,216,,,,0.156,,47.7,,1.07,0.13,,,,3,,,4,
2020-12-04,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,9855,298,,,,,,,,,,,,301,,,,0.159,,55.7,,1.07,0.13,,,,3,,,3,
2020-12-05,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10032,302,,,,,,,,,,,,177,,,,0.159,,61.7,,1.06,0.12,,,,3,,,4,
2020-12-06,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10278,303,,,,,,,,,,,,246,,,,0.162,,65.6,,1.05,0.12,,,,3,,,1,
2020-12-07,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10362,304,,,,,,,,,,,,84,,,,0.154,,63.8,,1.04,0.11,,,,3,,,1,
2020-12-08,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10582,307,,,,,,,,,,,,220,,,,0.157,,67.8,,1.03,0.11,,,,3,,,3,
2020-12-09,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10769,312,,,,,,,,,,,,187,,,,0.151,,70.1,,1.02,0.1,,,,3,,,5,
2020-12-10,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,10967,316,,,,,,,,,,,,198,,,,0.142,,69.2,,1.01,0.1,,,,3,,,4,
2020-12-11,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11142,317,,,,,,,,,,,,175,,,,0.141,,63.0,,0.99,0.1,,,,3,,,1,
2020-12-12,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11383,323,,,,,,,,,,,,241,,,,0.139,,66.2,,0.98,0.1,,,,3,,,6,
2020-12-13,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11480,322,,,,,,,,,,,,97,,,,0.138,,58.9,,0.97,0.1,,,,3,,,0,
2020-12-14,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11605,322,,,,,,,,,,,,125,,,,0.141,,60.9,,0.97,0.1,,,,3,,,0,
2020-12-15,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11764,328,,,,,,,,,,,,159,,,,0.135,,57.9,,0.96,0.1,,,,3,,,6,
2020-12-16,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,11906,333,,,,,,,,,,,,142,,,,0.134,,55.7,,0.96,0.1,,,,3,,,5,
2020-12-17,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12060,338,,,,,,,,,,,,154,,,,0.138,,53.5,,0.96,0.11,,,,3,,,5,
2020-12-18,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12172,345,,,,,,,,,,,,112,,,,0.137,,50.5,,0.96,0.1,,,,3,,,7,
2020-12-19,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12335,346,,,,,,,,,,,,163,,,,0.141,,46.6,,0.96,0.1,,,,3,,,1,
2020-12-20,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12524,347,,,,,,,,,,,,189,,,,0.142,,51.1,,0.96,0.1,,,,3,,,1,
2020-12-21,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12608,347,,,,,,,,,,,,84,,,,0.149,,49.1,,0.97,0.11,,,,3,,,0,
2020-12-22,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,12829,349,,,,,,,,,,,,221,,,,0.145,,52.2,,0.98,0.1,,,,3,,,2,
2020-12-23,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13016,352,,,,,,,,,,,,187,,,,0.149,,54.4,,0.99,0.11,,,,3,,,3,
2020-12-24,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13171,358,,,,,,,,,,,,155,,,,0.148,,54.4,,1.0,0.1,,,,3,,,6,
2020-12-25,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13324,359,,,,,,,,,,,,153,,,,0.147,,56.4,,1.02,0.1,,,,3,,,1,
2020-12-26,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13493,360,,,,,,,,,,,,169,,,,0.146,,56.7,,1.03,0.1,,,,3,,,1,
2020-12-27,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13541,359,,,,,,,,,,,,48,,,,0.144,,49.8,,1.05,0.1,,,,3,,,0,
2020-12-28,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13626,360,,,,,,,,,,,,85,,,,0.138,,49.9,,1.06,0.1,,,,3,,,1,
2020-12-29,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13805,367,,,,,,,,,,,,179,,,,0.143,,47.8,,1.07,0.11,,,,3,,,7,
2020-12-30,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,13982,383,,,,,,,,,,,,177,,,,0.145,,47.3,,1.08,0.11,,,,3,,,16,
2020-12-31,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,14133,386,,,,,,,,,,,,151,,,,0.156,,47.1,,1.09,0.12,,,,3,,,3,
2021-01-01,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,14310,397,,,,,,,,,,,,177,,,,0.157,,48.3,,1.1,0.12,,,,3,,,11,
2021-01-02,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,14508,397,,,,,,,,,,,,198,,,,0.153,,49.7,,1.1,0.12,,,,3,,,0,
2021-01-03,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,14612,398,,,,,,,,,,,,104,,,,0.155,,52.5,,1.11,0.13,,,,3,,,1,
2021-01-04,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,16506,398,,,,,,,,,,,,,,,,0.165,,,,1.11,0.13,,,,3,,,0,
2021-01-05,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,16777,405,,,,,,,,,,,,271,,,,0.167,,61.6,,1.1,0.12,,,,3,,,7,
2021-01-06,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,17065,409,,,,,,,,,,,,288,,,,0.162,,68.0,,1.09,0.12,,,,3,,,4,
2021-01-07,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,17327,420,,,,,,,,,,,,262,,,,0.15,,74.3,,1.08,0.11,,,,3,,,11,
2021-01-08,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,17584,427,,,,,,,,,,,,257,,,,0.15,,78.9,,1.07,0.1,,,,5,,,7,
2021-01-09,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,17897,430,,,,,,,,,,,,313,,,,0.148,,85.4,,1.06,0.1,,,,5,,,3,
2021-01-10,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,18062,432,,,,,,,,,,,,165,,,,0.149,,88.9,,1.05,0.1,,,,5,,,2,
2021-01-11,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,18191,436,,,,,,,,,,,,129,,,,0.14,,82.5,,1.03,0.1,,,,5,,,4,
2021-01-12,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,18393,438,,,,,,,,,,,,202,,,,0.134,,79.2,,1.02,0.1,,,,5,,,2,
2021-01-13,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,18650,440,,,,,,,,,,,,257,,,,0.129,,77.6,,1.0,0.1,,,,5,,,2,
2021-01-14,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,18882,441,,,,,,,,,,,,232,,,,0.129,,76.2,,0.99,0.1,,,,5,,,1,
2021-01-15,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19107,445,,,,,,,,,,,,225,,,,0.12,,74.6,,0.97,0.1,,,,3,,,4,
2021-01-16,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19287,452,,,,,,,,,,,,180,,,,0.12,,68.1,,0.96,0.1,,,,3,,,7,
2021-01-17,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19416,453,,,,,,,,,,,,129,,,,0.117,,66.3,,0.95,0.1,,,,3,,,1,
2021-01-18,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19537,456,,,,,,,,,,,,121,,,,0.116,,65.9,,0.94,0.1,,,,3,,,3,
2021-01-19,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19729,458,,,,,,,,,,,,192,,,,0.113,,65.4,,0.93,0.1,,,,3,,,2,
2021-01-20,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,19951,462,,,,,,,,,,,,222,,,,0.114,,63.7,,0.92,0.1,,,,3,,,4,
2021-01-21,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,20206,464,,,,,,,,,,,,255,,,,0.112,,64.9,,0.92,0.11,,,,3,,,2,
2021-01-22,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,20357,478,,,,,,,,,,,,151,,,,0.112,,61.2,,0.91,0.11,,,,3,,,14,
2021-01-23,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,20585,480,,,,,,,,,,,,228,,,,0.111,,63.6,,0.9,0.11,,,,3,,,2,
2021-01-24,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,20749,480,,,,,,,,,,,,164,,,,0.111,,65.3,,0.89,0.11,,,,3,,,0,
2021-01-25,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,20881,480,,,,,,,,,,,,132,,,,0.111,,65.8,,0.88,0.11,,,,3,,,0,
2021-01-26,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21100,485,,,,,,,,,,,,219,,,,0.11,,67.2,,0.86,0.11,,,,3,,,5,
2021-01-27,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21259,489,,,,,,,,,,,,159,,,,0.108,,64.1,,0.85,0.11,,,,3,,,4,
2021-01-28,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21434,493,,,,,,,,,,,,175,,,,0.103,,60.2,,0.84,0.11,,,,3,,,4,
2021-01-29,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21650,494,,,,,,,,,,,,216,,,,0.104,,63.3,,0.83,0.1,,,,3,,,1,
2021-01-30,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21803,495,,,,,,,,,,,,153,,,,0.102,,59.7,,0.82,0.1,,,,3,,,1,
2021-01-31,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21908,496,,,,,,,,,,,,105,,,,0.099,,56.8,,0.81,0.1,,,,3,,,1,
2021-02-01,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,21991,496,,,,,,,,,,,,83,,,,0.095,,54.4,,0.8,0.1,,,,3,,,0,
2021-02-02,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,22093,500,,,,,,,,,,,,102,,,,0.093,,48.6,,0.8,0.1,,,,3,,,4,
2021-02-03,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,22171,504,,,,,,,,,,,,78,,,,0.096,,44.7,,0.79,0.1,,,,3,,,4,
2021-02-04,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,22268,506,,,,,,,,,,,,97,,,,0.097,,40.9,,0.79,0.11,,,,3,,,2,
2021-02-05,US,NJ,Gloucester County,34015,,,iso1:us#iso2:us-nj#fips:34015,22389,508,,,,,,,,,,,,121,,,,0.094,,36.2,,0.79,0.11,,,,3,,,2,
